calc_key,potential_LAMMPS_key,potential_LAMMPS_id,potential_key,potential_id,composition,prototype,family,method,transformed,E_coh,a,b,c,alpha,beta,gamma
c7b62098-e835-4f3b-8afe-412cd08a9e69,060ea747-f653-44fd-99e4-07a000efa6de,2012--Park-H--Mo--LAMMPS--ipr1,522a71ba-bcde-4014-9b84-0b92a28efbc1,2012--Park-H-Fellinger-M-R-Lenosky-T-J-et-al--Mo,Mo,Ah--alpha-Po--sc,Ah--alpha-Po--sc,dynamic,False,-3.3876854134243,3.163456622583818,3.163456622583818,3.163456622583818,90.0,90.0,90.0
0b407159-0045-4c60-afc7-2ced77c9aadb,060ea747-f653-44fd-99e4-07a000efa6de,2012--Park-H--Mo--LAMMPS--ipr1,522a71ba-bcde-4014-9b84-0b92a28efbc1,2012--Park-H-Fellinger-M-R-Lenosky-T-J-et-al--Mo,Mo,Ah--alpha-Po--sc,Ah--alpha-Po--sc,static,False,24.839633975798,1.1538622415322755,1.1538622415322755,1.1538622415322755,90.0,90.0,90.0
ebb8ede4-518f-4cf7-8d27-15db85182ec2,060ea747-f653-44fd-99e4-07a000efa6de,2012--Park-H--Mo--LAMMPS--ipr1,522a71ba-bcde-4014-9b84-0b92a28efbc1,2012--Park-H-Fellinger-M-R-Lenosky-T-J-et-al--Mo,Mo,Ah--alpha-Po--sc,Ah--alpha-Po--sc,static,False,-5.8806822700228,2.6087065329004457,2.6087065329004457,2.6087065329004457,90.0,90.0,90.0
a9b99b2f-80ac-4729-8315-f8ba57db9ae2,060ea747-f653-44fd-99e4-07a000efa6de,2012--Park-H--Mo--LAMMPS--ipr1,522a71ba-bcde-4014-9b84-0b92a28efbc1,2012--Park-H-Fellinger-M-R-Lenosky-T-J-et-al--Mo,Mo,mp-1056004,mp-1056004,static,False,-6.1499290326491,2.747301874253269,2.747301874253269,2.5026407883748067,90.0,90.0,119.99999999999999
21fb92b6-f2b7-4b39-bf2e-308b98e8b5f4,060ea747-f653-44fd-99e4-07a000efa6de,2012--Park-H--Mo--LAMMPS--ipr1,522a71ba-bcde-4014-9b84-0b92a28efbc1,2012--Park-H-Fellinger-M-R-Lenosky-T-J-et-al--Mo,Mo,oqmd-1214722,oqmd-1214722,box,False,-5.66220777452525,4.24233034039508,8.00264412734648,4.2420416911398,90.0,90.0,90.0
69a1c40e-4092-4009-858e-f30ee8872bea,060ea747-f653-44fd-99e4-07a000efa6de,2012--Park-H--Mo--LAMMPS--ipr1,522a71ba-bcde-4014-9b84-0b92a28efbc1,2012--Park-H-Fellinger-M-R-Lenosky-T-J-et-al--Mo,Mo,oqmd-1214811,oqmd-1214811,static,False,-6.491561572120344,9.750458474022944,9.750458474022944,9.750458474022944,90.0,90.0,90.0
e59e2f92-6611-426b-a635-acfed86b596e,060ea747-f653-44fd-99e4-07a000efa6de,2012--Park-H--Mo--LAMMPS--ipr1,522a71ba-bcde-4014-9b84-0b92a28efbc1,2012--Park-H-Fellinger-M-R-Lenosky-T-J-et-al--Mo,Mo,oqmd-1214900,oqmd-1214900,box,False,-6.4134042828575,6.840328834155533,6.840328834155533,6.840328834155533,90.0,90.0,90.0
bf3f7e01-f53d-424c-b122-4b6d1fa2da06,060ea747-f653-44fd-99e4-07a000efa6de,2012--Park-H--Mo--LAMMPS--ipr1,522a71ba-bcde-4014-9b84-0b92a28efbc1,2012--Park-H-Fellinger-M-R-Lenosky-T-J-et-al--Mo,Mo,oqmd-1215078,oqmd-1215078,box,False,-6.37404429507675,4.37791587180643,9.747213367702962,3.04089775446753,90.0,90.0,90.0
fd9837d8-b6b2-4340-a3d5-aa8846672ee4,060ea747-f653-44fd-99e4-07a000efa6de,2012--Park-H--Mo--LAMMPS--ipr1,522a71ba-bcde-4014-9b84-0b92a28efbc1,2012--Park-H-Fellinger-M-R-Lenosky-T-J-et-al--Mo,Mo,oqmd-1215256,oqmd-1215256,static,False,-6.50547138524825,2.599987481596622,5.249776109831498,4.644421700621792,90.0,90.0,90.0
d805f08d-c1fa-45a0-9e3e-60697ddc7f00,060ea747-f653-44fd-99e4-07a000efa6de,2012--Park-H--Mo--LAMMPS--ipr1,522a71ba-bcde-4014-9b84-0b92a28efbc1,2012--Park-H-Fellinger-M-R-Lenosky-T-J-et-al--Mo,Mo,oqmd-1215256,oqmd-1215256,box,False,-6.4787767851144995,2.5881844326698804,5.227694605407811,4.64287227006898,90.0,90.0,90.0
bc90e1c5-fbe6-4de3-8254-678451bae5b5,060ea747-f653-44fd-99e4-07a000efa6de,2012--Park-H--Mo--LAMMPS--ipr1,522a71ba-bcde-4014-9b84-0b92a28efbc1,2012--Park-H-Fellinger-M-R-Lenosky-T-J-et-al--Mo,Mo,oqmd-1215969,oqmd-1215969,box,False,-5.492528113562375,4.359103041407332,4.359103041407332,4.67760740582392,90.0,90.0,119.99999999999999
2892e814-42f1-42d1-b197-53c435bda68a,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,A1--Cu--fcc,mp-30,dynamic,False,-3.54000000284925,3.6149998853207173,3.6149998853207173,3.6149998853207173,90.0,90.0,90.0
be16c973-48bc-447e-a96e-854c1fd15894,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,A15--beta-W,A15--beta-W,dynamic,False,-3.457837154925625,4.588822465696847,4.588822465696847,4.588822465696847,90.0,90.0,90.0
1ac944b5-7582-4e41-a951-c3ed5c387f29,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,A2--W--bcc,oqmd-637373,static,False,-3.5101464982989503,2.8716239520697173,2.8716239520697173,2.8716239520697173,90.0,90.0,90.0
38e47f2b-edb5-469e-881b-2c3fea37a245,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,A3'--alpha-La--double-hcp,A3'--alpha-La--double-hcp,dynamic,False,-3.5387974926101253,2.5565011622705014,2.5565011622705014,8.338002231984921,90.0,90.0,119.99999999999999
28bd1a18-0902-4a2b-892a-f5735dd65a58,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,A3--Mg--hcp,mp-989782,dynamic,False,-3.5376199368338503,2.5568206197213916,2.5568206197213916,4.16371217707461,90.0,90.0,119.99999999999999
4e314a9f-da76-4c48-9608-c27c747abd4b,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu,A4--C--dc,A4--C--dc,static,False,-2.502543985803875,5.361340906608009,5.361340906608009,5.361340906608009,90.0,90.0,90.0
