calc_key,potential_LAMMPS_key,potential_LAMMPS_id,potential_key,potential_id,composition,prototype,family,method,transformed,E_coh,a,b,c,alpha,beta,gamma
abfcbf4a-24df-4513-9b73-4e10d3047e8e,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu2Ni,C1--CaF2--fluorite,C1--CaF2--fluorite,static,False,-3.32330974020675,5.62895657820633,5.62895657820633,5.62895657820633,90.0,90.0,90.0
bcb36109-3a59-44c6-a734-91f16921bd49,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu2Ni,oqmd-1232654,oqmd-1232654,static,False,-2.9792067939078333,5.1239244581394106,5.1239244581394106,4.0238306266831,90.0,90.0,90.0
d6c98663-399d-49e5-87d6-48ffd2c1f2b0,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu2Ni,oqmd-1232654,oqmd-1232654,box,False,-2.9792039035346667,5.12096569297243,5.12096569297243,4.02697175721166,90.0,90.0,90.0
b267c627-f922-4a71-92a1-075c522126c1,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu3Ni,A15--Cr3Si,A15--Cr3Si,static,False,-3.65245118053425,4.60094673759295,4.60094673759295,4.60094673759295,90.0,90.0,90.0
287b4c5e-e2fe-4529-8728-cac952254b42,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu3Ni,D0_3--BiF3,D0_3--BiF3,static,False,-3.69807215280125,5.7157676649315405,5.7157676649315405,5.7157676649315405,90.0,90.0,90.0
a8b64f43-42ad-44a6-bb5d-a0ac8d88828f,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu3Ni,D0_3--BiF3,D0_3--BiF3,box,False,-3.70010338156225,5.7538436275642795,5.7538436275642795,5.7538436275642795,90.0,90.0,90.0
995ce6fc-8dea-410c-96dd-2cafcc51ffca,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu3Ni,D0_3--BiF3,oqmd-313298,box,False,-5.346833358741563,5.758343698970947,5.758343698970947,5.758343698970947,90.0,90.0,90.0
8b5a6c94-ee9f-4550-bd59-0c32a5e5bc34,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu3Ni,L1_2--AuCu3,L1_2--AuCu3,static,False,-3.73546315921225,3.6229433438196303,3.6229433438196303,3.6229433438196303,90.0,90.0,90.0
92f949aa-4ef9-4af0-8d78-b2b9a819e28b,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu3Ni,L1_2--AuCu3,oqmd-345531,static,False,-5.5568453935075,3.573007,3.573007,3.573007,90.0,90.0,90.0
25992858-db1c-49e9-b717-34a3b5f539fb,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu3Ni,L1_2--AuCu3,L1_2--AuCu3,box,False,-5.3774653923625,3.62044539211186,3.62044539211186,3.62044539211186,90.0,90.0,90.0
319d0bfb-ec91-45a3-a3df-3c39e7e59aa6,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu3Ni,mp-1225698,mp-1225698,static,False,-4.79289594876275,2.8153962583439003,4.0366952974838,8.09451505,90.0,90.0,90.0
c226c1d1-5855-4c2b-aa6e-89a123a981b2,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu3Ni,mp-1225698,mp-1225698,box,False,-3.7325019204142498,2.72436611858992,4.13782721681143,8.40112301023211,90.0,90.0,90.0
1809f306-2d8c-4148-bbfa-f8c876ca9913,062d2ba7-3903-40ae-a772-daa471d107c6,1985--Foiles-S-M--Ni-Cu--LAMMPS--ipr1,301f04ce-9082-4542-8590-489300cd19e8,1985--Foiles-S-M--Ni-Cu,Cu3Ni,oqmd-302756,oqmd-302756,static,False,-3.7356425527175,3.6232326294790402,3.6232326294790402,7.24540398822482,90.0,90.0,90.0
