calc_key,potential_LAMMPS_key,potential_LAMMPS_id,potential_key,potential_id,composition,prototype,family,method,transformed,E_coh,a,b,c,alpha,beta,gamma
f413bdde-4807-479c-ab9a-747741524d52,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,CFe2,mp-1102779,mp-1102779,box,FALSE,-3.935773709,6.598666953,2.48627023,6.684652878,90,90,90
fb476786-f12b-4761-8a15-0dd0229437ab,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,CFe2,mp-1871,mp-1871,dynamic,FALSE,-4.658887543,4.569755398,4.678212241,2.520453228,90,90,90
9943a159-b942-4bef-b38b-b6e088e3adbc,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,CFe2,mp-568503,mp-568503,dynamic,FALSE,-3.582380685,3.55469882,3.55469882,2.370373013,90,90,120
cdee3d02-548c-4586-9589-7d0b2cdfc8fa,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,CFe2,oqmd-13851,oqmd-13851,dynamic,FALSE,-4.658887545,4.569721131,4.678267834,2.520458068,90,90,90
a3429a11-2300-4fb3-b5e3-88c46721877a,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,CFe2,oqmd-13851,oqmd-13851,box,FALSE,-4.564787784,4.320289252,4.871967229,2.610007152,90,90,90
cb84591d-2d7b-41d3-afba-ffc9f4122c3c,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,CFe3,A15--Cr3Si,A15--Cr3Si,dynamic,FALSE,-4.036728332,4.387301051,4.387301051,4.387301051,90,90,90
64ef725b-0aec-482d-ad73-a812a482c1e3,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,CFe3,A15--Cr3Si,A15--Cr3Si,static,FALSE,-2.822159922,5.496164827,5.496164827,5.496164827,90,90,90
60dddc19-567c-4d14-a634-81485acf57d8,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,CFe3,D0_3--BiF3,D0_3--BiF3,static,FALSE,-3.742267217,5.693456387,5.693456387,5.693456387,90,90,90
26d7bc00-b2fb-45b8-a017-eca4e12f1344,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,CFe3,L1_2--AuCu3,L1_2--AuCu3,static,FALSE,-3.012111449,4.306537779,4.306537779,4.306537779,90,90,90
f5a40eb1-e9ab-4b5b-9efe-96309e00be91,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,CFe3,L1_2--AuCu3,L1_2--AuCu3,static,FALSE,-4.012023593,3.467859421,3.467859421,3.467859421,90,90,90
19be058a-6712-4ab0-a7fe-07913737bde5,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,CFe3,mp-13154,mp-13154,dynamic,FALSE,-4.512208352,4.483323403,4.483323403,4.605673677,90,90,120
878a4106-c79a-4523-ac34-6ed5770a20f6,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,CFe3,mp-13154,mp-13154,static,FALSE,-4.512208389,4.483371646,4.483371646,4.605464102,90,90,120
4bbb1ef8-45af-461f-89e1-14781dc3601e,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,CFe3,mp-510623,mp-510623,dynamic,FALSE,-4.373577393,4.807681363,6.62114543,4.66454583,90,90,90
ba6920fc-ac29-405d-8d6a-73d2894edcd2,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,CFe3,mp-510623,mp-510623,box,FALSE,-4.114515077,4.779647763,6.867153851,4.539728692,90,90,90
7f8f4845-95f8-408d-9b23-b8a21e73bb84,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,CFe3,mp-613523,mp-613523,box,FALSE,-4.316149487,5.179141462,7.018363292,4.613251628,90,90,90
940e3c12-438f-43cc-ad21-06586f3ca27b,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,CFe3,oqmd-298554,oqmd-298554,static,FALSE,-4.007954162,3.474072988,3.474072988,6.894910407,90,90,90
ec4c6cc6-9a21-4ab4-a445-5eeab76f6fa4,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,CFe3,oqmd-321460,oqmd-321460,dynamic,FALSE,-4.024729889,4.904734973,4.904734973,4.030108936,90,90,120
c27fd732-24ab-470d-904d-5a7e082bbaf3,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,CFe3,oqmd-41734,oqmd-41734,box,FALSE,-4.296577173,5.096928381,7.018576716,4.629794186,90,90,90
175edd24-e15f-4f4d-bd01-4b5d11f03bb4,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,CFe3,oqmd-7808,oqmd-7808,dynamic,FALSE,-4.512208321,4.483297056,4.483297056,4.605784963,90,90,120
a5dd0f66-39f1-4b63-8294-08a7ced931c0,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,CFe4,mp-1070333,mp-1070333,dynamic,FALSE,-4.193300979,6.096907697,6.096907697,2.292228579,90,90,90
5b998c65-f144-4d7b-adb3-9b2396f4803a,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,CFe4,mp-1070333,mp-1070333,box,FALSE,-3.813123221,6.216244233,6.216244233,2.352441592,90,90,90
8dea40c5-8104-4b3f-8fdc-ad6cf972dcc0,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,CFe4,mp-1078579,mp-1078579,dynamic,FALSE,-4.302970962,5.427165192,2.738911683,6.228258882,90,99.13230836,90
bf72e8e1-e2b0-4e26-a572-92a683048a35,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,CFe4,mp-1246,mp-1246,static,FALSE,-4.285543462,3.815984351,3.815984351,3.815984351,90,90,90
e2c284d3-e080-45ae-bf02-e743b1ad869b,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,CFe4,mp-1246,mp-1246,box,FALSE,-3.987117551,3.91656042,3.91656042,3.91656042,90,90,90
31a6fa3e-6de2-4f39-9201-0767e62971b1,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,CFe4,oqmd-646134,oqmd-646134,box,FALSE,-4.280805432,3.832964753,3.832964753,3.832964753,90,90,90
9a1c9d72-feb3-4df6-a969-cf13ea94e8b9,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,Fe,A1--Cu--fcc,A1--Cu--fcc,dynamic,FALSE,-3.892402278,3.658403639,3.658403639,3.658403639,90,90,90
8ad9e73c-ef94-4155-8982-0873d9c6be99,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,Fe,A15--beta-W,A15--beta-W,dynamic,FALSE,-3.927998479,4.534701371,4.534701371,4.534701371,90,90,90
e292695b-a31c-4105-898c-d433f715942d,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,Fe,A2--W--bcc,A2--W--bcc,dynamic,FALSE,-4.012982307,2.855312546,2.855312546,2.855312546,90,90,90
120af7af-1653-4565-939b-f19b4d98b9ce,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,Fe,A3'--alpha-La--double-hcp,A3'--alpha-La--double-hcp,dynamic,FALSE,-3.894496153,2.5953603,2.5953603,8.388353578,90,90,120
2b44335d-2812-47b9-985f-2028988225b1,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,Fe,A3--Mg--hcp,A3--Mg--hcp,dynamic,FALSE,-3.896812315,2.605446544,2.605446544,4.167550435,90,90,120
fde6e01f-f5c3-49e3-8e30-4bb3fa9af23a,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,Fe,A4--C--dc,A4--C--dc,static,FALSE,-2.595971283,5.454483304,5.454483304,5.454483304,90,90,90
bdee90c5-7719-4dc8-a8e3-bfa82ff37046,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,Fe,A5--beta-Sn,A5--beta-Sn,static,FALSE,-3.520874148,4.658696337,4.658696337,2.431297478,90,90,90
8471f760-995e-4ac0-859f-2c17378d136b,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,Fe,A7--alpha-As,A7--alpha-As,box,FALSE,-2.978053685,3.421741818,3.421741818,9.026884887,90,90,120
f0868bcf-f1f7-4774-b469-e80bce1607f7,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,Fe,Ah--alpha-Po--sc,Ah--alpha-Po--sc,box,FALSE,-3.313811764,2.237476444,2.237476444,2.237476444,90,90,90
f7c905aa-cadc-4787-8bc3-bdece8f97d98,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,Fe,oqmd-1214792,oqmd-1214792,dynamic,FALSE,-3.919796015,8.832778008,8.832778008,8.832778008,90,90,90
7a7de5a6-0ece-4594-80dd-0805b5970ea4,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,Fe,oqmd-1214792,oqmd-1214792,box,FALSE,-3.914477433,8.824577745,8.824577745,8.824577745,90,90,90
65779595-e27c-4a57-bcf7-b75e9180439b,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,Fe,oqmd-1214881,oqmd-1214881,static,FALSE,-3.885882859,6.169487185,6.169487185,6.169487185,90,90,90
9fb70ae6-6b02-4c4e-bf03-f9ce7c77afb9,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,Fe,oqmd-1214881,oqmd-1214881,box,FALSE,-3.885357431,6.164530177,6.164530177,6.164530177,90,90,90
2e186320-2246-4792-9ccb-677357c06c43,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,Fe,oqmd-1215059,oqmd-1215059,box,FALSE,-3.708314322,2.705597635,4.092360771,8.939752108,90,90,90
c1407646-27b8-47e7-9fc1-6e74292d1196,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,Fe,oqmd-1216039,oqmd-1216039,dynamic,FALSE,-3.895252468,2.598603067,2.598603067,18.83274069,90,90,120
384be424-71ce-4e18-b0a4-d7ebbf241b42,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,Fe,oqmd-21053,oqmd-21053,dynamic,FALSE,-3.853775626,8.602807098,8.602807098,4.603721503,90,90,90
990ca500-3e85-4a4f-8c33-b47407898cb6,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,Fe,oqmd-21053,oqmd-21053,box,FALSE,-3.841697222,8.504729816,8.504729816,4.637152937,90,90,90
a61f33fd-b701-4aa8-92e2-87aa0500a5b8,736631ad-9de2-4707-a291-de9b1358f2d5,2008--Hepburn-D-J--Fe-C--LAMMPS--ipr1,88820775-7b63-43bb-8c1c-026a5264b351,2008--Hepburn-D-J-Ackland-G-J--Fe-C,Fe,oqmd-21731,oqmd-21731,box,FALSE,-3.313694301,2.237484131,2.237484131,6.712784509,90,90,90
710fa548-5220-493c-9c6a-2033413951e9,23ed08e9-7eec-4e6f-9963-cc63e21fafaf,2008--Mendelev-M-I--Al--LAMMPS--ipr1,eb027a17-aeb8-4f91-a58f-0d8830d653f8,2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Al,Al,A1--Cu--fcc,A1--Cu--fcc,dynamic,FALSE,-3.410656954,4.045259794,4.045259794,4.045259794,90,90,90
2a2b78e8-c898-417b-8c31-f320fa8aabb8,23ed08e9-7eec-4e6f-9963-cc63e21fafaf,2008--Mendelev-M-I--Al--LAMMPS--ipr1,eb027a17-aeb8-4f91-a58f-0d8830d653f8,2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Al,Al,A15--beta-W,A15--beta-W,dynamic,FALSE,-3.350785771,5.200607708,5.200607708,5.200607708,90,90,90
11eccb15-4fb2-4dbe-927d-8327c6dfdb09,23ed08e9-7eec-4e6f-9963-cc63e21fafaf,2008--Mendelev-M-I--Al--LAMMPS--ipr1,eb027a17-aeb8-4f91-a58f-0d8830d653f8,2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Al,Al,A2--W--bcc,A2--W--bcc,static,FALSE,-3.308833041,3.238407314,3.238407314,3.238407314,90,90,90
fae1948f-803e-4da5-b223-1091cb83f2f0,23ed08e9-7eec-4e6f-9963-cc63e21fafaf,2008--Mendelev-M-I--Al--LAMMPS--ipr1,eb027a17-aeb8-4f91-a58f-0d8830d653f8,2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Al,Al,A3'--alpha-La--double-hcp,A3'--alpha-La--double-hcp,dynamic,FALSE,-3.396627329,2.852191721,2.852191721,9.41501434,90,90,120
cc8870d3-8c49-44af-b953-1c16e00225f8,23ed08e9-7eec-4e6f-9963-cc63e21fafaf,2008--Mendelev-M-I--Al--LAMMPS--ipr1,eb027a17-aeb8-4f91-a58f-0d8830d653f8,2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Al,Al,A3--Mg--hcp,A3--Mg--hcp,dynamic,FALSE,-3.383142377,2.845079809,2.845079809,4.746208636,90,90,120
0b16acac-572c-42b5-bf1e-d8de1543f5b3,23ed08e9-7eec-4e6f-9963-cc63e21fafaf,2008--Mendelev-M-I--Al--LAMMPS--ipr1,eb027a17-aeb8-4f91-a58f-0d8830d653f8,2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Al,Al,A4--C--dc,A4--C--dc,static,FALSE,-2.598449795,5.786748302,5.786748302,5.786748302,90,90,90
2c20e8bc-fe4d-443b-81ec-bf0870f1a7b2,23ed08e9-7eec-4e6f-9963-cc63e21fafaf,2008--Mendelev-M-I--Al--LAMMPS--ipr1,eb027a17-aeb8-4f91-a58f-0d8830d653f8,2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Al,Al,A5--beta-Sn,A5--beta-Sn,static,FALSE,-3.144276,5.268972871,5.268972871,2.687703716,90,90,90
d393823b-495e-4f1a-aa3e-45aae25cc45f,23ed08e9-7eec-4e6f-9963-cc63e21fafaf,2008--Mendelev-M-I--Al--LAMMPS--ipr1,eb027a17-aeb8-4f91-a58f-0d8830d653f8,2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Al,Al,A7--alpha-As,A7--alpha-As,box,FALSE,-2.87616339,3.424774691,3.424774691,11.33549677,90,90,120
60a84116-7f75-425f-ae9f-e05e13f9224e,23ed08e9-7eec-4e6f-9963-cc63e21fafaf,2008--Mendelev-M-I--Al--LAMMPS--ipr1,eb027a17-aeb8-4f91-a58f-0d8830d653f8,2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Al,Al,Ah--alpha-Po--sc,Ah--alpha-Po--sc,static,FALSE,-3.098299235,2.713263226,2.713263226,2.713263226,90,90,90
6f4cbfa5-e1ae-4520-a8c0-433caa578fc4,23ed08e9-7eec-4e6f-9963-cc63e21fafaf,2008--Mendelev-M-I--Al--LAMMPS--ipr1,eb027a17-aeb8-4f91-a58f-0d8830d653f8,2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Al,Al,oqmd-1214770,oqmd-1214770,dynamic,FALSE,-3.339372918,10.06206855,10.06206855,10.06206855,90,90,90
93ddacf8-35a6-4b0b-93ed-c28ab3497442,23ed08e9-7eec-4e6f-9963-cc63e21fafaf,2008--Mendelev-M-I--Al--LAMMPS--ipr1,eb027a17-aeb8-4f91-a58f-0d8830d653f8,2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Al,Al,oqmd-1214770,oqmd-1214770,box,FALSE,-3.335253094,10.06933527,10.06933527,10.06933527,90,90,90
3ce6020f-76dc-4a29-88e4-1476c528f9d7,23ed08e9-7eec-4e6f-9963-cc63e21fafaf,2008--Mendelev-M-I--Al--LAMMPS--ipr1,eb027a17-aeb8-4f91-a58f-0d8830d653f8,2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Al,Al,oqmd-1214859,oqmd-1214859,static,FALSE,-3.334395422,7.039591854,7.039591854,7.039591854,90,90,90
39064520-2da5-4e95-8e88-f3a59b6f2d33,23ed08e9-7eec-4e6f-9963-cc63e21fafaf,2008--Mendelev-M-I--Al--LAMMPS--ipr1,eb027a17-aeb8-4f91-a58f-0d8830d653f8,2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Al,Al,oqmd-1214859,oqmd-1214859,box,FALSE,-3.334390817,7.040578507,7.040578507,7.040578507,90,90,90
c74f8a73-016b-47c8-be45-5ced361aa116,23ed08e9-7eec-4e6f-9963-cc63e21fafaf,2008--Mendelev-M-I--Al--LAMMPS--ipr1,eb027a17-aeb8-4f91-a58f-0d8830d653f8,2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Al,Al,oqmd-1215215,oqmd-1215215,box,FALSE,-3.383141261,2.845196181,2.845196181,4.746199279,90,90,120
5c52aae6-6410-40fe-b8d7-62c352c02e70,23ed08e9-7eec-4e6f-9963-cc63e21fafaf,2008--Mendelev-M-I--Al--LAMMPS--ipr1,eb027a17-aeb8-4f91-a58f-0d8830d653f8,2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Al,Al,oqmd-1216017,oqmd-1216017,static,FALSE,-3.392103533,2.849696242,2.849696242,21.24259185,90,90,120
8436746d-1a7b-4ae0-8a00-648dd31b747f,72b6b1b4-686a-4cdb-8ade-793a7b316fd8,2008--Mendelev-M-I--Cu--LAMMPS--ipr1,22c4afdb-5a0c-4541-9634-18f325e1af02,2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Cu,Cu,A1--Cu--fcc,A1--Cu--fcc,dynamic,FALSE,-3.283116209,3.639087424,3.639087424,3.639087424,90,90,90
c42e3bb0-37a3-4d0c-9b86-1b32ee340153,72b6b1b4-686a-4cdb-8ade-793a7b316fd8,2008--Mendelev-M-I--Cu--LAMMPS--ipr1,22c4afdb-5a0c-4541-9634-18f325e1af02,2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Cu,Cu,A15--beta-W,A15--beta-W,dynamic,FALSE,-3.23406748,4.631103778,4.631103778,4.631103778,90,90,90
2b786432-a2c9-4f72-9012-bc16a22cdb9c,72b6b1b4-686a-4cdb-8ade-793a7b316fd8,2008--Mendelev-M-I--Cu--LAMMPS--ipr1,22c4afdb-5a0c-4541-9634-18f325e1af02,2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Cu,Cu,A2--W--bcc,A2--W--bcc,dynamic,FALSE,-3.242712626,2.894747294,2.894747294,2.894747294,90,90,90
fb822e13-b798-466c-8731-bf044c233da1,72b6b1b4-686a-4cdb-8ade-793a7b316fd8,2008--Mendelev-M-I--Cu--LAMMPS--ipr1,22c4afdb-5a0c-4541-9634-18f325e1af02,2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Cu,Cu,A3'--alpha-La--double-hcp,A3'--alpha-La--double-hcp,dynamic,FALSE,-3.279721428,2.571010988,2.571010988,8.414416976,90,90,120
354c382c-dd2d-487a-81a8-03a47ccdf082,72b6b1b4-686a-4cdb-8ade-793a7b316fd8,2008--Mendelev-M-I--Cu--LAMMPS--ipr1,22c4afdb-5a0c-4541-9634-18f325e1af02,2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Cu,Cu,A3--Mg--hcp,A3--Mg--hcp,dynamic,FALSE,-3.276363853,2.568906514,2.568906514,4.211175022,90,90,120
9a4ad685-4083-41c0-adff-a3020c3cbae1,72b6b1b4-686a-4cdb-8ade-793a7b316fd8,2008--Mendelev-M-I--Cu--LAMMPS--ipr1,22c4afdb-5a0c-4541-9634-18f325e1af02,2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Cu,Cu,A4--C--dc,A4--C--dc,static,FALSE,-2.138856181,5.520131707,5.520131707,5.520131707,90,90,90
0c6d086e-cfb0-4a81-86b9-7173ca997b1f,72b6b1b4-686a-4cdb-8ade-793a7b316fd8,2008--Mendelev-M-I--Cu--LAMMPS--ipr1,22c4afdb-5a0c-4541-9634-18f325e1af02,2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Cu,Cu,A5--beta-Sn,A5--beta-Sn,static,FALSE,-2.811530115,4.46053417,4.46053417,2.446591662,90,90,90
0f93a4b1-7581-4ad2-85ff-c3553ced1935,72b6b1b4-686a-4cdb-8ade-793a7b316fd8,2008--Mendelev-M-I--Cu--LAMMPS--ipr1,22c4afdb-5a0c-4541-9634-18f325e1af02,2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Cu,Cu,A7--alpha-As,A7--alpha-As,box,FALSE,-2.485631782,3.173003998,3.173003998,9.040968264,90,90,120
bc6965ac-d9d5-4032-83e9-599be1046481,72b6b1b4-686a-4cdb-8ade-793a7b316fd8,2008--Mendelev-M-I--Cu--LAMMPS--ipr1,22c4afdb-5a0c-4541-9634-18f325e1af02,2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Cu,Cu,Ah--alpha-Po--sc,Ah--alpha-Po--sc,static,FALSE,-2.662229163,2.407074026,2.407074026,2.407074026,90,90,90
57508f29-44a8-4bb2-937e-01eadb6ffa64,72b6b1b4-686a-4cdb-8ade-793a7b316fd8,2008--Mendelev-M-I--Cu--LAMMPS--ipr1,22c4afdb-5a0c-4541-9634-18f325e1af02,2008--Mendelev-M-I-Kramer-M-J-Becker-C-A-Asta-M--Cu,Cu,mp-1056079,mp-1056079,static,FALSE,-1.574024446,11.84289481,2.262872397,22.74757647,90,101.9359187,90
