,family,potential_LAMMPS_id,composition,num_melts,T_melt_mean,T_melt_std
205,A1--Cu--fcc,2015--Purja-Pun-G-P--Ni-Al-Co--LAMMPS--ipr1,Al,10,1042.5261807419472,1.1842650966958055
206,A1--Cu--fcc,2015--Purja-Pun-G-P--Ni-Al-Co--LAMMPS--ipr1,Co,10,1891.2935695143526,1.2623370890364891
207,A1--Cu--fcc,2015--Purja-Pun-G-P--Ni-Al-Co--LAMMPS--ipr1,Ni,10,1698.787154144052,1.3629377335621637
208,A1--Cu--fcc,2015--Purja-Pun-G-P--Ni-Al-Co--LAMMPS--ipr2,Al,10,1042.2129394317928,1.3625006211179533
209,A1--Cu--fcc,2015--Purja-Pun-G-P--Ni-Al-Co--LAMMPS--ipr2,Co,10,1896.5551536755538,1.4904292226320086
210,A1--Cu--fcc,2015--Purja-Pun-G-P--Ni-Al-Co--LAMMPS--ipr2,Ni,10,1696.261621626313,1.8345399845997283
211,A1--Cu--fcc,2015--Purja-Pun-G-P--Ni-Co--LAMMPS--ipr1,Co,10,1891.2935695143528,1.2623370890364893
212,A1--Cu--fcc,2015--Purja-Pun-G-P--Ni-Co--LAMMPS--ipr1,Ni,10,1698.7871541440516,1.3629377335621635
213,A1--Cu--fcc,2015--Purja-Pun-G-P--Ni-Co--LAMMPS--ipr2,Co,10,1896.5551536755538,1.4904292226320086
214,A1--Cu--fcc,2015--Purja-Pun-G-P--Ni-Co--LAMMPS--ipr2,Ni,10,1696.261621626313,1.8345399845997283
215,A1--Cu--fcc,2015--Wilson-S-R--Na--LAMMPS--ipr1,Na,0,,
216,A1--Cu--fcc,2015--Wilson-S-R--Ni-Zr--LAMMPS--ipr1,Ni,10,1727.3652163393483,1.3642724409601719
217,A1--Cu--fcc,2015--Wilson-S-R--fictional-Na-3--LAMMPS--ipr1,Na,0,,
218,A1--Cu--fcc,2016--Beland-L-K--Ni-Co--LAMMPS--ipr1,Co,10,1895.910896085433,1.3928988357749306
219,A1--Cu--fcc,2016--Beland-L-K--Ni-Co--LAMMPS--ipr1,Ni,10,1696.7352432731059,1.815982300055182
220,A1--Cu--fcc,2016--Borovikov-V--Cu-Zr--LAMMPS--ipr1,Cu,10,1351.3717402488553,1.3617617577697534
221,A1--Cu--fcc,2016--Borovikov-V--fictional-Cu-31--LAMMPS--ipr1,Cu,10,1350.8901167035824,1.187499643926433
222,A1--Cu--fcc,2016--Borovikov-V--fictional-Cu-32--LAMMPS--ipr1,Cu,10,1356.5519586232836,0.7874837338369997
223,A1--Cu--fcc,2016--Borovikov-V--fictional-Cu-33--LAMMPS--ipr1,Cu,10,1350.4729256139578,1.1161957534783062
224,A1--Cu--fcc,2016--Borovikov-V--fictional-Cu-34--LAMMPS--ipr1,Cu,10,1356.523711097871,1.2660815480526444
225,A1--Cu--fcc,2016--Mendelev-M-I--Ti-1--LAMMPS--ipr1,Ti,0,,
226,A1--Cu--fcc,2016--Mendelev-M-I--Ti-2--LAMMPS--ipr1,Ti,0,,
227,A1--Cu--fcc,2016--Nichol-A--K--LAMMPS--ipr2,K,0,,
228,A1--Cu--fcc,2016--Nichol-A--Li--LAMMPS--ipr2,Li,0,,
229,A1--Cu--fcc,2016--Nichol-A--Na--LAMMPS--ipr2,Na,0,,
230,A1--Cu--fcc,2016--Samolyuk-G-D--Ni-Pd--LAMMPS--ipr1,Ni,10,1714.0323294539849,0.892806750576407
231,A1--Cu--fcc,2016--Samolyuk-G-D--Ni-Pd--LAMMPS--ipr1,Pd,10,1551.5429593456736,0.5243422429858685
232,A1--Cu--fcc,2016--Stoller-R-E--Ni--LAMMPS--ipr1,Ni,10,1703.0404391568657,1.5086883808729175
233,A1--Cu--fcc,2016--Wilson-S-R--Mg--LAMMPS--ipr1,Mg,0,,
234,A1--Cu--fcc,2016--Wilson-S-R--fictional-Mg--LAMMPS--ipr1,Mg,10,677.8877906119804,1.7730375739269604
235,A1--Cu--fcc,2016--Zhang-Y--Ni-Nb--LAMMPS--ipr1,Nb,0,,
236,A1--Cu--fcc,2016--Zhang-Y--Ni-Nb--LAMMPS--ipr1,Ni,10,1944.6564492685834,1.7370108791204677
237,A1--Cu--fcc,2017--Beland-L-K--Fe-Ni-Cr--LAMMPS--ipr1,Cr,10,1895.335426588259,1.4523801853633458
238,A1--Cu--fcc,2017--Beland-L-K--Fe-Ni-Cr--LAMMPS--ipr1,Fe,10,1377.916447244601,1.0205223809536452
239,A1--Cu--fcc,2017--Beland-L-K--Fe-Ni-Cr--LAMMPS--ipr1,Ni,10,1529.7242527349258,1.326654695747826
240,A1--Cu--fcc,2017--Bonny-G--W-Re--LAMMPS--ipr1,Re,10,4666.80932274613,3.162745218235267
241,A1--Cu--fcc,2017--Bonny-G--W-Re--LAMMPS--ipr1,W,0,,
242,A1--Cu--fcc,2017--Mason-D-R--W--LAMMPS--ipr1,W,0,,
243,A1--Cu--fcc,2017--OBrien-C-J--Pt-Au--LAMMPS--ipr1,Au,10,1007.9802230448228,1.0019975270568455
244,A1--Cu--fcc,2017--OBrien-C-J--Pt-Au--LAMMPS--ipr1,Pt,10,1771.2613967589427,1.343020511577784
245,A1--Cu--fcc,2017--Purja-Pun-G-P--Au--LAMMPS--ipr1,Au,10,1316.4910225296585,1.6452883376335161
246,A1--Cu--fcc,2017--Wang-P--TWIP--LAMMPS--ipr1,Fe,10,2086.4543362571717,1.5111340425290387
247,A1--Cu--fcc,2017--Wang-P--TWIP--LAMMPS--ipr2,meta_TWIP,10,2086.4543362571717,1.5111340425290383
248,A1--Cu--fcc,2018--Chen-Y--W-Re--LAMMPS--ipr1,Re,10,3622.9801768117904,1.5810406171441138
249,A1--Cu--fcc,2018--Chen-Y--W-Re--LAMMPS--ipr1,W,0,,
250,A1--Cu--fcc,2018--Farkas-D--Fe-Ni-Cr-Co-Cu--LAMMPS--ipr1,Co,8,1605.1243593179884,2.5434066607863124
251,A1--Cu--fcc,2018--Farkas-D--Fe-Ni-Cr-Co-Cu--LAMMPS--ipr1,Cr,10,1893.4140620605199,2.303112874657029
252,A1--Cu--fcc,2018--Farkas-D--Fe-Ni-Cr-Co-Cu--LAMMPS--ipr1,Cu,10,1189.3058587574678,0.8140720203603347
253,A1--Cu--fcc,2018--Farkas-D--Fe-Ni-Cr-Co-Cu--LAMMPS--ipr1,Fe,10,2752.95202516104,1.6983675451125428
254,A1--Cu--fcc,2018--Farkas-D--Fe-Ni-Cr-Co-Cu--LAMMPS--ipr1,Ni,10,2162.7035182456466,1.3283201380606504
255,A1--Cu--fcc,2018--Mendelev-M-I--Tb--LAMMPS--ipr1,Tb,10,1586.5904006998674,1.3191413160993588
